Array,CUID,CTD_CruiseName,CTD_CruiseLeg,CTDcast,CTD_Date,CTD_lat,CTD_lon,CTD_site_desc,Notes,filepath_primary,CTD_rawdata_filepath,O2_filepath,salt_filepath
Coastal_Pioneer,AR-08A,Pioneer07,AR-08A,8,2016-09-29T19:58:00,40.22018,-70.76935,CS2,mislabeled as CS1 in CTD header,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07_AR-08_2016-09-27/Ship Data/,Leg 1 (ar08a)/ctd/process/ar08a008.cnv,no_samples,no_samples
Coastal_Pioneer,AR-08A,Pioneer07,AR-08A,9,2016-09-29T21:21:00,40.29676,-70.76695,CS1,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07_AR-08_2016-09-27/Ship Data/,Leg 1 (ar08a)/ctd/process/ar08a009.cnv,no_samples,no_samples
Coastal_Pioneer,AR-08A,Pioneer07,AR-08A,10,2016-09-29T22:31:00,40.3671,-70.76777,UI,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07_AR-08_2016-09-27/Ship Data/,Leg 1 (ar08a)/ctd/process/ar08a010.cnv,no_samples,no_samples
Coastal_Pioneer,AR-08A,Pioneer07,AR-08A,11,2016-09-29T23:39:00,40.36032,-70.89775,IS,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07_AR-08_2016-09-27/Ship Data/,Leg 1 (ar08a)/ctd/process/ar08a011.cnv,no_samples,no_samples
Coastal_Pioneer,AR-08A,Pioneer07,AR-08A,12,2016-09-30T01:37:00,40.21928,-70.9001,CI,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07_AR-08_2016-09-27/Ship Data/,Leg 1 (ar08a)/ctd/process/ar08a012.cnv,no_samples,no_samples
Coastal_Pioneer,AR-08A,Pioneer07,AR-08A,13,2016-09-30T12:05:00,40.20453,-71.10042,AL-4,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07_AR-08_2016-09-27/Ship Data/,Leg 1 (ar08a)/ctd/process/ar08a013.cnv,no_samples,no_samples
Coastal_Pioneer,AR-08A,Pioneer07,AR-08A,14,2016-09-30T15:30:00,40.34385,-71.09893,AL-1,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07_AR-08_2016-09-27/Ship Data/,Leg 1 (ar08a)/ctd/process/ar08a014.cnv,no_samples,no_samples
Coastal_Pioneer,AR-08A,Pioneer07,AR-08A,15,2016-09-30T17:59:00,40.34277,-70.91815,AC-4,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07_AR-08_2016-09-27/Ship Data/,Leg 1 (ar08a)/ctd/process/ar08a015.cnv,no_samples,no_samples
Coastal_Pioneer,AR-08A,Pioneer07,AR-08A,16,2016-09-30T20:19:00,40.34315,-70.75563,AC-1,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07_AR-08_2016-09-27/Ship Data/,Leg 1 (ar08a)/ctd/process/ar08a016.cnv,no_samples,no_samples
Coastal_Pioneer,AR-08A,Pioneer07,AR-08A,17,2016-09-30T23:06:00,40.34327,-70.55823,AL-2,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07_AR-08_2016-09-27/Ship Data/,Leg 1 (ar08a)/ctd/process/ar08a017.cnv,no_samples,no_samples
Coastal_Pioneer,AR-08A,Pioneer07,AR-08A,18,2016-10-01T01:42:00,40.20595,-70.55598,AL-3,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07_AR-08_2016-09-27/Ship Data/,Leg 1 (ar08a)/ctd/process/ar08a018.cnv,no_samples,no_samples
Coastal_Pioneer,AR-08A,Pioneer07,AR-08A,19,2016-10-01T14:58:00,39.94125,-70.88342,OS,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07_AR-08_2016-09-27/Ship Data/,Leg 1 (ar08a)/ctd/process/ar08a019.cnv,Water Sampling/Salts and O2/Leg 1/019OXY.xlsx,Water Sampling/Salts and O2/Leg 1/019SAL.xlsx
Coastal_Pioneer,AR-08A,Pioneer07,AR-08A,20,2016-10-01T21:13:00,39.93985,-70.7759,UO,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07_AR-08_2016-09-27/Ship Data/,Leg 1 (ar08a)/ctd/process/ar08a020.cnv,Water Sampling/Salts and O2/Leg 1/020OXY.xlsx,Water Sampling/Salts and O2/Leg 1/020SAL.xlsx
Coastal_Pioneer,AR-08A,Pioneer07,AR-08A,21,2016-10-02T16:08:00,40.09885,-70.88325,CO,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07_AR-08_2016-09-27/Ship Data/,Leg 1 (ar08a)/ctd/process/ar08a021.cnv,Water Sampling/Salts and O2/Leg 1/021OXY.xlsx,Water Sampling/Salts and O2/Leg 1/021SAL.xlsx
Coastal_Pioneer,AR-08A,Pioneer07,AR-08A,22,2016-10-03T22:26:00,40.2267,-70.88347,CI,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07_AR-08_2016-09-27/Ship Data/,Leg 1 (ar08a)/ctd/process/ar08a022.cnv,Water Sampling/Salts and O2/Leg 1/022OXY.xlsx,Water Sampling/Salts and O2/Leg 1/022SAL.xlsx
Coastal_Pioneer,AR-08A,Pioneer07,AR-08A,23,2016-10-04T14:23:00,40.3624,-70.78922,UI,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07_AR-08_2016-09-27/Ship Data/,Leg 1 (ar08a)/ctd/process/ar08a023.cnv,Water Sampling/Salts and O2/Leg 1/023OXY.xlsx,Water Sampling/Salts and O2/Leg 1/023SAL.xlsx
Coastal_Pioneer,AR-08A,Pioneer07,AR-08B,1,2016-10-11T12:18:00,40.09862,-70.37733,Shelf glider deployment,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07_AR-08_2016-09-27/Ship Data/,Leg 2 (ar08b)/ctd/process/ar08b001.cnv,Water Sampling/Salts and O2/Leg 2/001OXY.xlsx,Water Sampling/Salts and O2/Leg 2/001SAL.xlsx
Coastal_Pioneer,AR-08A,Pioneer07,AR-08B,2,2016-10-11T15:15:00,40.36351,-70.88418,ISSM,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07_AR-08_2016-09-27/Ship Data/,Leg 2 (ar08b)/ctd/process/ar08b002.cnv,Water Sampling/Salts and O2/Leg 2/002OXY.xlsx,Water Sampling/Salts and O2/Leg 2/002SAL.xlsx
Coastal_Pioneer,AR-08A,Pioneer07,AR-08B,3,2016-10-11T21:20:00,39.84418,-70.72185,Slope glider deployment,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07_AR-08_2016-09-27/Ship Data/,Leg 2 (ar08b)/ctd/process/ar08b003.cnv,Water Sampling/Salts and O2/Leg 2/003OXY.xlsx,Water Sampling/Salts and O2/Leg 2/003SAL.xlsx
Coastal_Pioneer,AR-08A,Pioneer07,AR-08B,4,2016-10-12T01:13:00,39.91773,-70.91407,AUV,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07_AR-08_2016-09-27/Ship Data/,Leg 2 (ar08b)/ctd/process/ar08b004.cnv,Water Sampling/Salts and O2/Leg 2/004OXY.xlsx,Water Sampling/Salts and O2/Leg 2/004SAL.xlsx
Coastal_Pioneer,AR-08A,Pioneer07,AR-08B,5,2016-10-12T14:49:00,39.94082,-70.8837,OS,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07_AR-08_2016-09-27/Ship Data/,Leg 2 (ar08b)/ctd/process/ar08b005.cnv,Water Sampling/Salts and O2/Leg 2/005OXY.xlsx,Water Sampling/Salts and O2/Leg 2/005SAL.xlsx
Coastal_Pioneer,AR-08A,Pioneer07,AR-08B,6,2016-10-13T01:13:00,39.94064,-70.88268,OS (AUV recovery),,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07_AR-08_2016-09-27/Ship Data/,Leg 2 (ar08b)/ctd/process/ar08b006.cnv,Water Sampling/Salts and O2/Leg 2/006OXY.xlsx,Water Sampling/Salts and O2/Leg 2/006SAL.xlsx
Coastal_Pioneer,AR-08A,Pioneer07,AR-08B,7,2016-10-13T22:06:00,40.13623,-70.77465,CNSM,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07_AR-08_2016-09-27/Ship Data/,Leg 2 (ar08b)/ctd/process/ar08b007.cnv,Water Sampling/Salts and O2/Leg 2/007OXY.xlsx,Water Sampling/Salts and O2/Leg 2/007SAL.xlsx
Coastal_Pioneer,AR-08A,Pioneer07,AR-08B,8,,,,,sampling log not complete,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07_AR-08_2016-09-27/Ship Data/,Leg 2 (ar08b)/ctd/process/ar08b008.cnv,no_samples,no_samples
Coastal_Pioneer,AR-08A,Pioneer07,AR-08B,9,,,,,sampling log not complete,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07_AR-08_2016-09-27/Ship Data/,Leg 2 (ar08b)/ctd/process/ar08b009.cnv,no_samples,no_samples
Coastal_Pioneer,AR-08A,Pioneer07,AR-08B,10,,,,,sampling log not complete,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07_AR-08_2016-09-27/Ship Data/,Leg 2 (ar08b)/ctd/process/ar08b010.cnv,no_samples,no_samples
Coastal_Pioneer,AR-08A,Pioneer07,AR-08B,11,,,,,sampling log not complete,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07_AR-08_2016-09-27/Ship Data/,Leg 2 (ar08b)/ctd/process/ar08b011.cnv,no_samples,no_samples
Coastal_Pioneer,AR-08A,Pioneer07,AR-08B,12,,,,,sampling log not complete,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07_AR-08_2016-09-27/Ship Data/,Leg 2 (ar08b)/ctd/process/ar08b012.cnv,no_samples,no_samples
Coastal_Pioneer,AR-08A,Pioneer07,AR-08B,13,,,,,sampling log not complete,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07_AR-08_2016-09-27/Ship Data/,Leg 2 (ar08b)/ctd/process/ar08b013.cnv,no_samples,no_samples
Coastal_Pioneer,AR-08A,Pioneer07,AR-08B,14,,,,,sampling log not complete,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07_AR-08_2016-09-27/Ship Data/,Leg 2 (ar08b)/ctd/process/ar08b014.cnv,no_samples,no_samples
Coastal_Pioneer,AR-08A,Pioneer07,AR-08B,15,,,,,sampling log not complete,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07_AR-08_2016-09-27/Ship Data/,Leg 2 (ar08b)/ctd/process/ar08b015.cnv,no_samples,no_samples
Coastal_Pioneer,AR-08A,Pioneer07,AR-08B,16,,,,,sampling log not complete,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07_AR-08_2016-09-27/Ship Data/,Leg 2 (ar08b)/ctd/process/ar08b016.cnv,Water Sampling/Salts and O2/Leg 2/016OXY.xlsx,Water Sampling/Salts and O2/Leg 2/016SAL.xlsx
Coastal_Pioneer,AR-08A,Pioneer07,AR-08B,17,,,,,sampling log not complete,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07_AR-08_2016-09-27/Ship Data/,Leg 2 (ar08b)/ctd/process/ar08b017.cnv,no_samples,no_samples
Coastal_Pioneer,P7a,Pioneer07a,,1,,,,"Gliders 340, 335 deployment",no sampling log,missing,missing,no_samples,no_samples
Coastal_Pioneer,P7a,Pioneer07a,,2,,,,"Glider 340 recovery, glider 339 deployment",no sampling log,missing,missing,no_samples,no_samples
Coastal_Pioneer,P7a,Pioneer07a,,3,,,,,no sampling log,missing,missing,no_samples,no_samples
Coastal_Pioneer,P7a,Pioneer07a,,4,,,,UO,no sampling log,missing,missing,no_samples,no_samples
Coastal_Pioneer,P7b,Pioneer07b,,,,,,,,missing,missing,no_samples,no_samples
Coastal_Pioneer,AR-18,Pioneer08,AR-18A,1,,,,,not listed in cruise reports - ancillary work,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 1 (ar18a)/ctd/process/ar18a001.cnv,,
Coastal_Pioneer,AR-18,Pioneer08,AR-18A,2,,,,,not listed in cruise reports - ancillary work,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 1 (ar18a)/ctd/process/ar18a002.cnv,,
Coastal_Pioneer,AR-18,Pioneer08,AR-18A,3,,,,,not listed in cruise reports - ancillary work,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 1 (ar18a)/ctd/process/ar18a003.cnv,,
Coastal_Pioneer,AR-18,Pioneer08,AR-18A,4,,,,,not listed in cruise reports - ancillary work,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 1 (ar18a)/ctd/process/ar18a004.cnv,,
Coastal_Pioneer,AR-18,Pioneer08,AR-18A,5,,,,,not listed in cruise reports - ancillary work,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 1 (ar18a)/ctd/process/ar18a005.cnv,,
Coastal_Pioneer,AR-18,Pioneer08,AR-18A,6,,,,,not listed in cruise reports - ancillary work,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 1 (ar18a)/ctd/process/ar18a006.cnv,,
Coastal_Pioneer,AR-18,Pioneer08,AR-18A,7,,,,,not listed in cruise reports - ancillary work,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 1 (ar18a)/ctd/process/ar18a007.cnv,,
Coastal_Pioneer,AR-18,Pioneer08,AR-18A,8,,,,,not listed in cruise reports - ancillary work,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 1 (ar18a)/ctd/process/ar18a008.cnv,,
Coastal_Pioneer,AR-18,Pioneer08,AR-18A,9,2017-06-01T20:41:00,39.92995,-70.89,OSPM,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 1 (ar18a)/ctd/process/ar18a009.cnv,Water Sampling/Salts and O2/Leg 1/009OXY.xlsx,Water Sampling/Salts and O2/Leg 1/009SAL.xlsx
Coastal_Pioneer,AR-18,Pioneer08,AR-18A,10,,,,,not listed in cruise reports - ancillary work,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 1 (ar18a)/ctd/process/ar18a010.cnv,,
Coastal_Pioneer,AR-18,Pioneer08,AR-18A,11,,,,,not listed in cruise reports - ancillary work,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 1 (ar18a)/ctd/process/ar18a011.cnv,,
Coastal_Pioneer,AR-18,Pioneer08,AR-18A,12,,,,,not listed in cruise reports - ancillary work,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 1 (ar18a)/ctd/process/ar18a012.cnv,,
Coastal_Pioneer,AR-18,Pioneer08,AR-18A,13,,,,,not listed in cruise reports - ancillary work,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 1 (ar18a)/ctd/process/ar18a013.cnv,,
Coastal_Pioneer,AR-18,Pioneer08,AR-18B,1,2017-06-05T04:14:00,40.04132,-70.61612,Shelf glider 339,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 2 (ar18b)/ctd/process/ar18b001.cnv,Water Sampling/Salts and O2/Leg 2/001OXY.xlsx,Water Sampling/Salts and O2/Leg 2/001SAL.xlsx
Coastal_Pioneer,AR-18,Pioneer08,AR-18B,2,2017-06-06T15:40:00,39.94198,-70.88373,Offshore,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 2 (ar18b)/ctd/process/ar18b002.cnv,Water Sampling/Salts and O2/Leg 2/002OXY.xlsx,Water Sampling/Salts and O2/Leg 2/002SAL.xlsx
Coastal_Pioneer,AR-18,Pioneer08,AR-18B,3,2017-06-07T03:21:00,39.8472,-70.72858,"Gliders 376, 380",,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 2 (ar18b)/ctd/process/ar18b003.cnv,Water Sampling/Salts and O2/Leg 2/003OXY.xlsx,Water Sampling/Salts and O2/Leg 2/003SAL.xlsx
Coastal_Pioneer,AR-18,Pioneer08,AR-18B,4,2017-06-07T15:08:00,39.9402,-70.77497,PMUO,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 2 (ar18b)/ctd/process/ar18b004.cnv,Water Sampling/Salts and O2/Leg 2/004OXY.xlsx,Water Sampling/Salts and O2/Leg 2/004SAL.xlsx
Coastal_Pioneer,AR-18,Pioneer08,AR-18B,5,2017-06-08T15:07:00,40.13648,-70.77497,CNSM,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 2 (ar18b)/ctd/process/ar18b005.cnv,Water Sampling/Salts and O2/Leg 2/005OXY.xlsx,Water Sampling/Salts and O2/Leg 2/005SAL.xlsx
Coastal_Pioneer,AR-18,Pioneer08,AR-18B,6,2017-06-10T15:05:00,39.93927,-70.7731,UO,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 2 (ar18b)/ctd/process/ar18b006.cnv,Water Sampling/Salts and O2/Leg 2/006OXY.xlsx,Water Sampling/Salts and O2/Leg 2/006SAL.xlsx
Coastal_Pioneer,AR-18,Pioneer08,AR-18B,7,2017-06-10T16:30:00,40.00607,-70.77498,CS4,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 2 (ar18b)/ctd/process/ar18b007.cnv,missing,missing
Coastal_Pioneer,AR-18,Pioneer08,AR-18B,8,2017-06-10T17:55:00,40.07093,-70.7753,CS3,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 2 (ar18b)/ctd/process/ar18b008.cnv,missing,missing
Coastal_Pioneer,AR-18,Pioneer08,AR-18B,9,2017-06-10T19:19:00,40.14008,-70.77527,CNSM,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 2 (ar18b)/ctd/process/ar18b009.cnv,missing,missing
Coastal_Pioneer,AR-18,Pioneer08,AR-18B,10,2017-06-10T20:39:00,40.21858,-70.7761,CS2,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 2 (ar18b)/ctd/process/ar18b010.cnv,missing,missing
Coastal_Pioneer,AR-18,Pioneer08,AR-18B,11,2017-06-10T22:26:00,40.29303,-70.77538,CS1,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 2 (ar18b)/ctd/process/ar18b011.cnv,missing,missing
Coastal_Pioneer,AR-18,Pioneer08,AR-18B,12,2017-06-10T23:30:00,40.36338,-70.77228,UI,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 2 (ar18b)/ctd/process/ar18b012.cnv,Water Sampling/Salts and O2/Leg 2/012OXY.xlsx,Water Sampling/Salts and O2/Leg 2/012SAL.xlsx
Coastal_Pioneer,AR-18,Pioneer08,AR-18B,13,2017-06-11T03:37:00,40.19883,-70.55087,AL-2,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 2 (ar18b)/ctd/process/ar18b013.cnv,no_samples,no_samples
Coastal_Pioneer,AR-18,Pioneer08,AR-18B,14,2017-06-11T13:31:00,40.20558,-71.10982,AL-1,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 2 (ar18b)/ctd/process/ar18b014.cnv,no_samples,no_samples
Coastal_Pioneer,AR-18,Pioneer08,AR-18B,15,2017-06-11T16:39:00,40.34367,-71.10772,AL-4,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 2 (ar18b)/ctd/process/ar18b015.cnv,no_samples,no_samples
Coastal_Pioneer,AR-18,Pioneer08,AR-18B,16,2017-06-11T23:39:00,40.34683,-70.73123,Near AC-3,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 2 (ar18b)/ctd/process/ar18b016.cnv,no_samples,no_samples
Coastal_Pioneer,AR-18,Pioneer08,AR-18C,1,2017-06-15T14:35:00,40.36333,-70.88332,Inshore,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 3 (ar18c)/ctd/process/ar18c001.cnv,Water Sampling/Salts and O2/Leg 3/001OXY.xlsx,Water Sampling/Salts and O2/Leg 3/001SAL.xlsx
Coastal_Pioneer,AR-18,Pioneer08,AR-18C,2,2017-06-16T10:16:00,40.0984,-70.8833,Central Offshore,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 3 (ar18c)/ctd/process/ar18c002.cnv,Water Sampling/Salts and O2/Leg 3/002OXY.xlsx,Water Sampling/Salts and O2/Leg 3/002SAL.xlsx
Coastal_Pioneer,AR-18,Pioneer08,AR-18C,3,2017-06-16T20:16:00,40.22657,-70.88262,Central Inshore,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 3 (ar18c)/ctd/process/ar18c003.cnv,Water Sampling/Salts and O2/Leg 3/003OXY.xlsx,Water Sampling/Salts and O2/Leg 3/003SAL.xlsx
Coastal_Pioneer,AR-18,Pioneer08,AR-18C,4,2017-06-17T20:26:00,40.3648,-70.77438,Upstream Inshore,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 3 (ar18c)/ctd/process/ar18c004.cnv,Water Sampling/Salts and O2/Leg 3/004OXY.xlsx,Water Sampling/Salts and O2/Leg 3/004SAL.xlsx
Coastal_Pioneer,AR-18,Pioneer08,AR-18C,5,2017-06-18T14:22:00,40.36508,-70.77475,UI,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 3 (ar18c)/ctd/process/ar18c005.cnv,no_samples,no_samples
Coastal_Pioneer,AR-18,Pioneer08,AR-18C,6,2017-06-18T15:17:00,40.29352,-70.77512,CS1,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 3 (ar18c)/ctd/process/ar18c006.cnv,no_samples,no_samples
Coastal_Pioneer,AR-18,Pioneer08,AR-18C,7,2017-06-18T16:05:00,40.21998,-70.7758,CS2,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 3 (ar18c)/ctd/process/ar18c007.cnv,no_samples,no_samples
Coastal_Pioneer,AR-18,Pioneer08,AR-18C,8,2017-06-18T16:58:00,40.13652,-70.7737,CN,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 3 (ar18c)/ctd/process/ar18c008.cnv,no_samples,no_samples
Coastal_Pioneer,AR-18,Pioneer08,AR-18C,9,2017-06-18T17:52:00,40.09902,-70.88295,CO,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 3 (ar18c)/ctd/process/ar18c009.cnv,no_samples,no_samples
Coastal_Pioneer,AR-18,Pioneer08,AR-18C,10,2017-06-18T18:42:00,40.16357,-70.88353,CS6,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 3 (ar18c)/ctd/process/ar18c010.cnv,no_samples,no_samples
Coastal_Pioneer,AR-18,Pioneer08,AR-18C,11,2017-06-18T19:27:00,40.22688,-70.88272,CI,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 3 (ar18c)/ctd/process/ar18c011.cnv,no_samples,no_samples
Coastal_Pioneer,AR-18,Pioneer08,AR-18C,12,2017-06-18T20:08:00,40.2951,-70.883,CS5,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 3 (ar18c)/ctd/process/ar18c012.cnv,no_samples,no_samples
Coastal_Pioneer,AR-18,Pioneer08,AR-18C,13,2017-06-18T20:48:00,40.36307,-70.88345,IS,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 3 (ar18c)/ctd/process/ar18c013.cnv,no_samples,no_samples
Coastal_Pioneer,AR-18,Pioneer08,AR-18C,14,2017-06-19T12:02:00,40.20543,-70.55427,AL-2,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 3 (ar18c)/ctd/process/ar18c014.cnv,no_samples,no_samples
Coastal_Pioneer,AR-18,Pioneer08,AR-18C,15,2017-06-19T12:44:00,40.2052,-70.62192,AS-1,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 3 (ar18c)/ctd/process/ar18c015.cnv,no_samples,no_samples
Coastal_Pioneer,AR-18,Pioneer08,AR-18C,16,2017-06-19T13:28:00,40.20477,-70.68913,AS-2,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 3 (ar18c)/ctd/process/ar18c016.cnv,no_samples,no_samples
Coastal_Pioneer,AR-18,Pioneer08,AR-18C,17,2017-06-19T14:14:00,40.20527,-70.7578,AS-3,,/Volumes/webdav/OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/Ship Data/,Leg 3 (ar18c)/ctd/process/ar18c017.cnv,no_samples,no_samples
